country,orgname,repname,watchers_count,forks,open_issues,size,52weeksactivity
Philippines,igovphil,gwt-joomla,1,6,1,1826,0
Philippines,igovphil,gwt-joomla-module,0,1,0,102,0
Philippines,igovphil,gwt-static,2,3,1,1048,0
Philippines,igovphil,igovphil.github.io,1,1,0,125,0
Philippines,igovphil,otrs-rpc-php,0,0,0,0,0
Ukraine,openprocurement,angular-gtm-logger,0,0,0,17,5
Ukraine,openprocurement,barbecue,0,0,0,10,9
Ukraine,openprocurement,bi,0,0,1,0,0
Ukraine,openprocurement,examples,0,0,0,9,2
Ukraine,openprocurement,frontend,0,7,305,141,0
Ukraine,openprocurement,openprocurement.api,30,24,6,4580,683
Ukraine,openprocurement,openprocurement.api.encryption,0,0,0,5,1
Ukraine,openprocurement,openprocurement.auction,5,5,5,1199,214
Ukraine,openprocurement,openprocurement.auction.buildout,0,0,0,160,96
Ukraine,openprocurement,openprocurement.auctions.core,1,1,0,35,10
Ukraine,openprocurement,openprocurement.auctions.dgf,2,1,0,694,106
Ukraine,openprocurement,openprocurement.auctions.flash,0,2,0,201,59
Ukraine,openprocurement,openprocurement.auth,0,1,1,45,7
Ukraine,openprocurement,openprocurement.buildout,1,12,2,385,155
Ukraine,openprocurement,openprocurement.chronograph,3,4,0,181,57
Ukraine,openprocurement,openprocurement.client.python,3,13,6,139,112
Ukraine,openprocurement,openprocurement.concord,0,0,0,18,6
Ukraine,openprocurement,openprocurement.contracting.api,1,3,4,499,337
Ukraine,openprocurement,openprocurement.documentservice,0,0,0,86,52
Ukraine,openprocurement,openprocurement.documentservice.buildout,0,0,0,15,11
Ukraine,openprocurement,openprocurement.github.io,4,5,1,1492,19
Ukraine,openprocurement,openprocurement.planning.api,0,2,9,129,71
Ukraine,openprocurement,openprocurement.relocation.api,0,2,2,146,99
Ukraine,openprocurement,openprocurement.robottests.buildout,0,6,0,180,2
Ukraine,openprocurement,openprocurement.search,0,0,0,89,48
Ukraine,openprocurement,openprocurement.search.buildout,0,0,0,18,8
Ukraine,openprocurement,openprocurement.storage.s3,0,0,0,26,18
U.K. Central,alphagov,a11y,3,1,0,110,0
U.K. Central,alphagov,accessibility-guidance,1,1,3,20,0
U.K. Central,alphagov,alphagov.github.io,13,4,0,96987,20
U.K. Central,alphagov,api-explorer,3,3,0,168,0
U.K. Central,alphagov,architecture-public,1,0,0,760,0
U.K. Central,alphagov,asset-manager,1,4,0,406,31
U.K. Central,alphagov,assets-businesslink,1,2,0,233610,0
U.K. Central,alphagov,assets-directgov,1,2,0,486775,0
U.K. Central,alphagov,async-publishing-prototype,0,0,0,165,0
U.K. Central,alphagov,async_experiments,0,0,0,33,0
U.K. Central,alphagov,authenticating-proxy,0,1,0,72,15
U.K. Central,alphagov,backdrop,11,7,4,4108,0
U.K. Central,alphagov,backdrop-asset-request-collector,2,1,0,272,0
U.K. Central,alphagov,backdrop-collector-config,1,1,0,280,0
U.K. Central,alphagov,backdrop-google-spreadsheet-collector,1,1,0,182,0
U.K. Central,alphagov,backdrop-transactions-explorer-collector,0,0,0,79,0
U.K. Central,alphagov,backdropsend,1,2,2,308,0
U.K. Central,alphagov,bad_link_finder,1,1,1,744,0
U.K. Central,alphagov,bad_link_finder_runner,1,1,0,108,0
U.K. Central,alphagov,bigquery-download,0,0,0,120,0
U.K. Central,alphagov,blinken,16,6,2,383,8
U.K. Central,alphagov,bouncer,2,4,0,469,0
U.K. Central,alphagov,business-support-api,1,1,0,142,0
U.K. Central,alphagov,business-support-finder,2,5,0,1361,36
U.K. Central,alphagov,cache-stats-simulator,1,1,0,117,0
U.K. Central,BEACmodel,BEAC,0,2,0,3371,0
U.K. Central,cabinetoffice,ggis-metadata,0,0,0,5796,0
U.K. Central,communitiesuk,communitiesuk.github.io,0,0,0,136,0
U.K. Central,communitiesuk,waste-demo-api,0,0,0,67,0
U.K. Central,communitiesuk,waste-service-standards,6,1,1,2029,0
U.K. Central,companieshouse,api-enumerations,12,3,7,257,148
U.K. Central,companieshouse,Dist-Zilla-PluginBundle-CHGOVUK,0,0,1,29,0
U.K. Central,companieshouse,document-render-tiff2pdf,0,0,1,37825,21
U.K. Central,companieshouse,dzil,0,0,0,224,0
U.K. Central,companieshouse,forms-enablement-api,0,0,0,582,413
U.K. Central,companieshouse,forms-enablement-salesforce,0,0,0,5462,71
U.K. Central,companieshouse,go-tiff2pdf,1,1,0,409,0
U.K. Central,companieshouse,JSON-WebEncryption,1,1,2,318,0
U.K. Central,companieshouse,Log-Declare,0,1,4,47,0
U.K. Central,companieshouse,MojoX-JSON-XS,0,0,0,262,0
U.K. Central,companieshouse,MojoX-Log-Declare,0,1,0,390,0
U.K. Central,companieshouse,MojoX-Moose-Controller,0,0,0,305,0
U.K. Central,companieshouse,MojoX-OAuth2,0,0,0,50,0
U.K. Central,companieshouse,MojoX-Plugin-AnyCache,0,1,5,56,0
U.K. Central,companieshouse,MojoX-Plugin-Hook-BeforeRendered,0,0,1,344,0
U.K. Central,companieshouse,MojoX-Plugin-PODRenderer,0,1,1,274,0
U.K. Central,companieshouse,MojoX-Renderer-IncludeLater,0,0,0,312,0
U.K. Central,companieshouse,MojoX-URL-Sign,0,0,1,252,0
U.K. Central,companieshouse,ratelimiter,0,0,1,59,1
U.K. Central,datagovuk,apiserver,11,2,8,3262,113
U.K. Central,datagovuk,api_etl,0,0,2,125,46
U.K. Central,datagovuk,CKAN-CMS,2,1,0,148,0
U.K. Central,datagovuk,ckanext-certificates,1,4,2,263,0
U.K. Central,datagovuk,ckanext-datagovuk,0,0,0,19,3
U.K. Central,datagovuk,ckanext-datapreview,3,3,0,549,0
U.K. Central,datagovuk,ckanext-datastore,0,1,0,204,0
U.K. Central,datagovuk,ckanext-dgu,26,23,86,24104,381
U.K. Central,datagovuk,ckanext-dgu-local,1,2,0,332,9
U.K. Central,datagovuk,ckanext-ga-report,8,12,4,1020,4
U.K. Central,datagovuk,ckanext-hierarchy,9,23,3,136,36
U.K. Central,datagovuk,ckanext-linkfinder,0,1,0,180,0
U.K. Central,datagovuk,ckanext-os,8,2,0,468,9
U.K. Central,datagovuk,ckanext-packagezip,0,0,0,44,25
U.K. Central,datagovuk,ckanext-redmine,0,1,0,136,0
U.K. Central,datagovuk,ckanext-report,8,9,1,1232,3
U.K. Central,datagovuk,ckanext-schemadotorg,0,0,0,4,0
U.K. Central,datagovuk,ckanext-taxonomy,2,1,4,636,0
U.K. Central,datagovuk,contracts-archive,0,0,7,1313,36
U.K. Central,datagovuk,datagovuk.github.com,0,1,0,120,1
U.K. Central,datagovuk,dcat-usage,0,1,0,120,0
U.K. Central,datagovuk,defra-schemas,0,0,0,0,0
U.K. Central,decc,42Questions,0,1,0,11056,0
U.K. Central,decc,Balancing,2,2,0,642,0
U.K. Central,decc,belgium_2050_model,0,2,0,103492,0
U.K. Central,decc,belgium_2050_web_interface,0,2,2,1540,0
U.K. Central,decc,calculator-book,3,2,1,8575,9
U.K. Central,decc,city-calculator,0,1,2,25408,0
U.K. Central,decc,computer-speak,1,1,0,348,0
U.K. Central,decc,DECC-models-interaction,0,0,0,132,0
U.K. Central,decc,decc_2050_model,4,8,1,173582,0
U.K. Central,decc,decc_2050_model_relationships,1,0,0,48,0
U.K. Central,decc,decc_2050_optimizer,1,1,0,187,0
U.K. Central,decc,electricity-build-rate-constraint,0,1,0,43332,0
U.K. Central,decc,global-calculator,11,8,0,64033,4
U.K. Central,decc,global_2050_model,0,0,0,944140,0
U.K. Central,decc,How-much-energy-is-that,3,1,0,153,4
U.K. Central,decc,icf-flows,0,0,0,236,0
U.K. Central,decc,mary,0,1,0,240,0
U.K. Central,decc,national-household-model-core-components,0,0,0,41739,13
U.K. Central,decc,national-household-model-documentation,0,0,0,2028,4
U.K. Central,decc,national-household-model-standalone,0,0,2,2,4
U.K. Central,decc,national-household-model-stock-files-creator,0,1,0,8672,29
U.K. Central,decc,NEED_panel,0,0,0,4,3
U.K. Central,decc,numbers-for-decc,2,1,0,1706,0
U.K. Central,decc,R_Excel_link,0,4,0,269,0
U.K. Central,decc,sedbuk-boiler-matching,0,0,0,342,3
U.K. Central,decc,siunits,0,1,3,240,0
U.K. Central,decc,times-excel-tools,1,1,2,39,3
U.K. Central,decc,times-sql-bat,0,0,0,306,25
U.K. Central,defra,bps-fasttrack-application,0,0,0,4424,0
U.K. Central,defra,capd-common-play-templates,0,1,0,1195,0
U.K. Central,defra,countryside-stewardship,0,0,0,4484,0
U.K. Central,defra,defra_prototype,0,1,0,17534,0
U.K. Central,defra,places-service,0,0,0,1136,0
U.K. Central,defra,sample-service,4,2,0,1194,0
U.K. Central,defra,send-email-service,0,0,0,1128,0
U.K. Central,Department-for-Work-and-Pensions,carers-fog,0,0,0,148,0
U.K. Central,Department-for-Work-and-Pensions,CarersAllowanceStaffAccess,1,0,0,1036,0
U.K. Central,Department-for-Work-and-Pensions,ClaimCapture,6,1,0,21106,0
U.K. Central,Department-for-Work-and-Pensions,ClaimReceived,0,1,0,91,0
U.K. Central,Department-for-Work-and-Pensions,Multi-Messages,0,0,0,12,0
U.K. Central,Department-for-Work-and-Pensions,pdfRenderer,0,0,0,3,0
U.K. Central,Department-for-Work-and-Pensions,Prototype,0,0,1,2124,0
U.K. Central,Department-for-Work-and-Pensions,RenderingService,0,0,0,3771,0
U.K. Central,Department-for-Work-and-Pensions,WSCommons,0,0,0,11,0
U.K. Central,Department-for-Work-and-Pensions,XMLCommons,0,0,0,610,0
U.K. Central,dfid,aid-platform-beta,5,6,5,142610,0
U.K. Central,dfid,devtracker-from-api,3,4,5,4408,544
U.K. Central,dfid,devtracker-new,3,0,1,3698,0
U.K. Central,dfid,dfid.github.io,0,0,0,0,0
U.K. Central,dfid,digitalquiz_open,0,1,0,2114,0
U.K. Central,dfid,SQL-to-IATI-Database,3,0,0,308,0
U.K. Central,digital-preservation,csv-schema,15,5,5,5303,39
U.K. Central,digital-preservation,csv-tools,8,5,0,118,0
U.K. Central,digital-preservation,csv-validator,58,29,23,20978,90
U.K. Central,digital-preservation,dali,0,1,1,1411,0
U.K. Central,digital-preservation,digital-preservation.github.io,0,0,0,224,0
U.K. Central,digital-preservation,dri-vocabulary,4,4,1,46,19
U.K. Central,digital-preservation,droid,59,24,48,12797,115
U.K. Central,digital-preservation,pronom,1,3,1,146,0
U.K. Central,digital-preservation,utf8-validator,6,2,1,23,1
U.K. Central,dstl,baleen,56,18,3,85978,52
U.K. Central,dstl,ideaworks,96,16,0,2678,0
U.K. Central,dstl,lighthouse,6,2,1,1857,581
U.K. Central,dstl,lighthouse-builder,1,2,0,360,382
U.K. Central,dstl,muc3,0,0,0,2178,6
U.K. Central,dstl,srup,0,0,0,0,2
U.K. Central,dvla,contact-center-modernisation,0,0,0,3,4
U.K. Central,dvla,dvla.github.io,1,0,0,1630,0
U.K. Central,dvla,eventstore-client,1,0,0,209,167
U.K. Central,dvla,evl-public-code,1,1,0,1245,0
U.K. Central,dvla,Fitness-to-Drive-Pageflow,0,0,0,463,294
U.K. Central,dvla,iep-messaging,0,0,0,108,0
U.K. Central,dvla,oepp-core,0,0,0,44,41
U.K. Central,dvla,oepp-project-archetypes,0,0,0,38,33
U.K. Central,dvla,os-address-lookup,7,1,0,322,34
U.K. Central,dvla,pdf-generator,0,0,0,724,0
U.K. Central,dvla,proxypy,2,0,0,180,0
U.K. Central,dvla,sbt-plugins,1,0,0,316,0
U.K. Central,dvla,sdl-opensource,0,0,0,2676,5
U.K. Central,dvla,vcloud-management-tools,4,1,0,132,0
U.K. Central,dvla,vdr,0,0,0,0,0
U.K. Central,dvla,vdr-auditing,0,0,0,108,0
U.K. Central,dvla,vdr-core,3,1,0,1360,0
U.K. Central,dvla,vdr-customer-portal,0,0,0,108,0
U.K. Central,dvla,vdr-data-migration,0,0,0,108,0
U.K. Central,dvla,vdr-ida-integration,0,1,0,108,0
U.K. Central,dvla,vdr-mib-batch,0,0,0,108,0
U.K. Central,dvla,vdr-services,0,0,0,108,0
U.K. Central,dvla,vdr-stubs,0,0,0,152,0
U.K. Central,dvla,vdr-test-utils,0,0,0,108,0
U.K. Central,dvla,vehicles-acquire-online,3,0,0,6603,239
U.K. Central,dvla,vehicles-change-keeper-online,1,0,1,5937,232
U.K. Central,dvla,vehicles-online,11,3,0,36845,266
U.K. Central,dvla,vehicles-presentation-common,5,0,0,37289,246
U.K. Central,dvla,vehicles-services-common,6,1,0,104,14
U.K. Central,EnvHack2,companies-api,0,0,0,112,0
U.K. Central,EnvHack2,ea-test-dashboard,0,0,0,124,0
U.K. Central,EnvHack2,risky-business,0,0,0,264,0
U.K. Central,EnvHack2,riverwatch,0,0,0,128,0
U.K. Central,EnvironmentAgency,admin-prototype-kit,0,1,3,350,0
U.K. Central,EnvironmentAgency,API-Dev,0,0,0,1028,0
U.K. Central,EnvironmentAgency,before_commit,0,2,7,74,0
U.K. Central,EnvironmentAgency,copykit,0,0,3,240,0
U.K. Central,EnvironmentAgency,cumberland,0,0,0,65,0
U.K. Central,EnvironmentAgency,data-returns-acceptance-tests,1,0,1,3875,0
U.K. Central,EnvironmentAgency,data-returns-data-exchange,2,0,0,2025,0
U.K. Central,EnvironmentAgency,data-returns-frontend,0,0,1,13952,0
U.K. Central,EnvironmentAgency,data-returns-help,0,0,0,20977,0
U.K. Central,EnvironmentAgency,data-returns-management-ui,0,0,0,32640,0
U.K. Central,EnvironmentAgency,data-returns-sandbox,1,0,0,14021,0
U.K. Central,EnvironmentAgency,defra-portfolio,1,1,0,538,0
U.K. Central,EnvironmentAgency,digital-services-core,0,0,4,627,0
U.K. Central,EnvironmentAgency,dst-guides,0,0,3,174,0
U.K. Central,EnvironmentAgency,dst-south-prototypes,0,0,0,239,0
U.K. Central,EnvironmentAgency,ea-address_lookup,0,0,2,76,0
U.K. Central,EnvironmentAgency,ea-area_lookup,0,0,3,47,0
U.K. Central,EnvironmentAgency,ea-validation,0,0,0,37,0
U.K. Central,EnvironmentAgency,farm-visits-prototype,0,0,0,369,0
U.K. Central,EnvironmentAgency,fish-sales-calculator,0,0,0,18,0
U.K. Central,EnvironmentAgency,fish-sales-schema,0,0,0,29,0
U.K. Central,EnvironmentAgency,fish-sales-static,0,0,0,582,0
U.K. Central,EnvironmentAgency,flood-playground,0,0,0,1058,0
U.K. Central,EnvironmentAgency,flood-prototype,0,0,0,232,0
U.K. Central,EnvironmentAgency,flood-prototype-static,0,0,0,477,0
U.K. Central,EnvironmentAgency,flood-risk-engine,1,1,10,959,0
U.K. Central,EnvironmentAgency,flood-risk-front-office,0,0,6,335,0
U.K. Central,EnvironmentAgency,fmp-app,1,0,0,97,0
U.K. Central,gds-attic,backdrop-collector,2,4,0,968,0
U.K. Central,gds-attic,backdrop-collector-plugins,1,3,0,511,0
U.K. Central,gds-attic,backdrop-ga-collector,1,4,1,2070,0
U.K. Central,gds-attic,backdrop-ga-realtime-collector,0,0,0,1416,0
U.K. Central,gds-attic,backdrop-ga-trending-collector,0,0,0,404,0
U.K. Central,gds-attic,backdrop-pingdom-collector,0,1,0,557,0
U.K. Central,gds-attic,battlestations,4,1,0,264,0
U.K. Central,gds-attic,boxes,4,2,0,338,0
U.K. Central,gds-attic,boxgrinder-appliances,3,2,0,309,0
U.K. Central,gds-attic,Browserview,2,1,0,135,0
U.K. Central,gds-attic,cdn_helpers,5,2,0,127,0
U.K. Central,gds-attic,chief_whip,2,1,1,7,0
U.K. Central,gds-attic,cma-crawlers,1,1,1,2276,0
U.K. Central,gds-attic,collections-api,1,1,0,590,0
U.K. Central,gds-attic,contact-o-tron,2,0,0,119,0
U.K. Central,gds-attic,content-planner,2,2,0,3277,0
U.K. Central,gds-attic,courts-api,0,2,0,644,0
U.K. Central,gds-attic,courts-frontend,1,0,0,372,0
U.K. Central,gds-attic,DataGov,1,1,0,1352,0
U.K. Central,gds-attic,datainsight-everything-recorder,0,0,0,136,0
U.K. Central,gds-attic,datainsight-format-success-recorder,0,0,0,382,0
U.K. Central,gds-attic,datainsight-frontend,16,3,0,5063,0
U.K. Central,gds-attic,datainsight-ga-collector,2,1,0,879,0
U.K. Central,gds-attic,datainsight-ga-functional-test,0,0,0,95,0
U.K. Central,gds-attic,datainsight-govuk-collector,0,0,0,164,0
U.K. Central,gds-attic,datainsight-insidegov-collector,0,0,0,284,0
U.K. Central,gds-attic,datainsight-insidegov-recorder,0,0,0,752,0
U.K. Central,gds-attic,datainsight-narrative-collector,1,0,0,95,0
U.K. Central,gds-dead,gds-data-govuk-realtime,0,0,0,3196,0
U.K. Central,gds-dead,gds-data-leaderboards,0,0,0,1160,0
U.K. Central,gds-dead,gds-data-realtime,0,1,0,1767,0
U.K. Central,gds-dead,gds-data-screens,1,2,1,2206,0
U.K. Central,gds-dead,gds-map,0,0,0,412,0
U.K. Central,gds-dead,gds-pp-presentation-view,0,0,0,956,0
U.K. Central,gds-dead,gds-sprint-15-grid,0,0,0,4861,0
U.K. Central,gds-dead,gds-sprint-15-offline-slides,0,0,0,4476,0
U.K. Central,gds-dead,gds-transformation-exemplars,0,0,0,1160,0
U.K. Central,gds-dead,gds-transformation-slides,0,0,0,1152,0
U.K. Central,gds-dead,gds-window-display,0,0,0,3388,0
U.K. Central,gds-operations,collectd-cdn,4,2,0,308,0
U.K. Central,gds-operations,gds-operations.github.io,0,0,0,67,5
U.K. Central,gds-operations,puppet-aptly,27,35,2,115,44
U.K. Central,gds-operations,puppet-auditd,21,14,0,103,14
U.K. Central,gds-operations,puppet-goenv,1,0,0,20,2
U.K. Central,gds-operations,puppet-graphite,9,16,2,200,11
U.K. Central,gds-operations,puppet-hosts,2,1,0,18,3
U.K. Central,gds-operations,puppet-openconnect,0,4,0,41,17
U.K. Central,gds-operations,puppet-rbenv,2,0,0,55,7
U.K. Central,gds-operations,puppet-resolvconf,3,10,0,54,4
U.K. Central,gds-operations,puppet-skeleton,28,17,0,49,8
U.K. Central,gds-operations,puppet-syntax,51,25,6,137,27
U.K. Central,gds-operations,puppet-unattended_reboot,1,0,0,15,5
U.K. Central,gds-operations,puppet-updatemotd,2,1,0,32,17
U.K. Central,gds-operations,ubuntu_unused_kernels,3,1,0,228,0
U.K. Central,gds-operations,unicornherder,144,16,1,527,0
U.K. Central,gds-operations,vcloud-core,11,21,2,798,0
U.K. Central,gds-operations,vcloud-edge_gateway,9,6,1,1149,13
U.K. Central,gds-operations,vcloud-launcher,12,14,3,761,11
U.K. Central,gds-operations,vcloud-net_launcher,5,4,3,1115,6
U.K. Central,gds-operations,vcloud-tools,26,17,0,820,0
U.K. Central,gds-operations,vcloud-tools-tester,1,1,0,87,8
U.K. Central,gds-operations,vcloud-walker,13,8,0,1405,7
U.K. Central,guidance-guarantee-programme,alpha,0,0,0,1372,0
U.K. Central,guidance-guarantee-programme,booking,0,0,0,160,0
U.K. Central,guidance-guarantee-programme,booking_locations,1,0,0,28,0
U.K. Central,guidance-guarantee-programme,content_performance,0,1,1,76,0
U.K. Central,guidance-guarantee-programme,dashboards,0,0,0,640,0
U.K. Central,guidance-guarantee-programme,data,1,0,0,3220,0
U.K. Central,guidance-guarantee-programme,data-alpha,0,0,0,29,0
U.K. Central,guidance-guarantee-programme,data-storage,0,0,0,5,0
U.K. Central,guidance-guarantee-programme,deployer,0,0,0,100,0
U.K. Central,guidance-guarantee-programme,deployment-thing-wip,0,1,0,112,0
U.K. Central,guidance-guarantee-programme,digest,0,0,0,128,0
U.K. Central,guidance-guarantee-programme,docker-base,0,0,0,132,0
U.K. Central,guidance-guarantee-programme,docker-jenkins,0,0,0,172,0
U.K. Central,guidance-guarantee-programme,docker-rails_build,0,0,0,132,0
U.K. Central,guidance-guarantee-programme,docker-ruby,0,0,0,176,0
U.K. Central,guidance-guarantee-programme,email_templates,0,2,0,211,0
U.K. Central,guidance-guarantee-programme,heroku-buildpack-princexml-old,0,0,0,6052,0
U.K. Central,guidance-guarantee-programme,location-register,1,0,0,628,0
U.K. Central,guidance-guarantee-programme,locator,0,0,0,543,0
U.K. Central,guidance-guarantee-programme,output,1,0,2,1615,0
U.K. Central,hmrc,a-b-test,0,4,1,233,0
U.K. Central,hmrc,accessibility-driver,3,2,1,281,0
U.K. Central,hmrc,address-capture-frontend,0,0,0,161,0
U.K. Central,hmrc,address-lookup-demo,0,3,0,242,0
U.K. Central,hmrc,address-lookup-frontend,0,1,1,169,0
U.K. Central,hmrc,address-lookup-performance-tests,0,0,0,5,0
U.K. Central,hmrc,address-reputation-ingester,0,0,0,11139,0
U.K. Central,hmrc,address-reputation-store,0,0,0,164,0
U.K. Central,hmrc,addresses,0,0,0,13,0
U.K. Central,hmrc,agencies-fake,0,0,0,60,0
U.K. Central,hmrc,agent-access-control,0,1,0,202,0
U.K. Central,hmrc,agent-client-authorisation,0,1,2,202,0
U.K. Central,hmrc,agent-client-authorisation-frontend,0,1,0,366,0
U.K. Central,hmrc,agent-client-mandate,0,0,0,182,0
U.K. Central,hmrc,agent-client-mandate-frontend,0,0,0,449,157
U.K. Central,hmrc,agent-client-relationships,0,0,0,22,0
U.K. Central,hmrc,agent-kenshoo-monitoring,0,0,0,18,0
U.K. Central,hmrc,agent-self-assessment,0,0,0,13,5
U.K. Central,hmrc,alert-config-builder,0,0,0,11,0
U.K. Central,hmrc,amls-frontend,0,0,0,5,0
U.K. Central,hmrc,antivirus-scanner,1,3,1,2200,0
U.K. Central,hmrc,api-example-java-client,0,1,1,14,0
U.K. Central,hmrc,api-example-scala-client,1,0,0,24,8
U.K. Central,hmrc,api-gatekeeper-frontend,2,7,1,184,121
U.K. Central,hmrc,api-gateway-async-example,0,0,0,45,0
U.K. Central,hmrc,api-integration-test-runner,0,2,0,13,0
U.K. Central,hmrc,api-revocation-frontend,1,1,0,86,54
U.K. Central,hmrc,app-config-validator,0,0,0,7,0
U.K. Central,insolvencyservice,cas-prototypes,0,0,1,3114,0
U.K. Central,insolvencyservice,common-email-service,0,0,0,62,0
U.K. Central,insolvencyservice,Docker,0,0,0,9,0
U.K. Central,insolvencyservice,Laptop-Toolkit,0,0,0,0,0
U.K. Central,insolvencyservice,ods-compile-content,0,0,0,96,0
U.K. Central,insolvencyservice,ods-static,0,0,0,700,0
U.K. Central,insolvencyservice,ods_document_population,0,0,0,168,0
U.K. Central,insolvencyservice,prototypes,0,0,0,22004,0
U.K. Central,insolvencyservice,RabbitMQ,0,0,0,0,0
U.K. Central,insolvencyservice,rps-alpha,0,1,0,5844,0
U.K. Central,insolvencyservice,rps-mockups,0,0,0,123816,0
U.K. Central,insolvencyservice,rpsbot,0,0,0,188,0
U.K. Central,intellectual-property-office,Common,1,0,0,168,0
U.K. Central,intellectual-property-office,HtmlHelpers,1,0,0,152,0
U.K. Central,intellectual-property-office,Services,0,0,0,2144,0
U.K. Central,IQuOD,AutoQC,10,8,11,1874,0
U.K. Central,IQuOD,IQuOD.github.io,1,1,0,154,0
U.K. Central,IQuOD,wodpy,2,2,3,234,0
U.K. Central,jncc,crunchy,0,0,0,20,0
U.K. Central,jncc,docker-example,0,0,0,1,0
U.K. Central,jncc,jncc.github.io,0,0,0,7,0
U.K. Central,jncc,my-capabilities,0,0,0,68,0
U.K. Central,jncc,noiseregistry,0,0,0,4649,0
U.K. Central,jncc,recorder-6,0,0,0,47031,0
U.K. Central,jncc,topcat,2,0,42,176073,0
U.K. Central,jncc,topmap,0,1,9,679,0
U.K. Central,jncc,wiyby,0,1,9,2016,0
U.K. Central,JNCC-UK,rnbn,5,6,3,1532,0
U.K. Central,jules-lsm,jules-lsm.github.io,1,1,0,1981,0
